target,trimester,term,df,df_res,sum_sq,sum_sq_res,f_value,pr_f,p_adj_by
PTH,Third,group,2,323,1315281.6297766604,1571855.8702233247,135.13833375750343,2.2654707893569067e-43,1.5991221263639565e-41
PTHrP,Third,group,2,323,1387656.719106687,1499480.7808933,149.45610706808847,1.1193345806808316e-46,2.0306356332080695e-44
PTK6,Third,group,2,323,502709.46476426115,2384428.0352357365,34.049079007495216,3.819930103934032e-14,5.488528539713994e-13
PTN,Third,group,2,323,1363315.4719602836,1523822.028039702,144.4889525614925,1.5079429800737924e-45,1.852608670821284e-43
PTP-1B,Third,group,2,323,1107328.7960297654,1779808.7039702244,100.47911337880441,1.1743462690867927e-34,3.688616942736137e-33
PTP-1C,Third,group,2,323,1135841.792679891,1751295.7073200988,104.74441794784451,8.65088428180056e-36,2.9103186947359733e-34
PUR8,Third,group,2,323,1283125.9225806373,1604011.5774193548,129.1916089721563,5.963689143973249e-42,3.4351124342159e-40
PYY,Third,group,2,323,855307.861538454,2031829.6384615372,67.98415429309881,2.281925646099392e-25,4.65286444811881e-24
Parathyroid Hormone1-34,Third,group,2,323,34027.933622828685,2853109.566377171,1.9261479982575425,0.14737833280758886,1
Periostin,Third,group,2,323,784219.8828784036,2102917.617121589,60.22656810408912,5.892489964735705e-23,1.1072721826322304e-21
Peroxiredoxin-1,Third,group,2,323,1300363.1799007305,1586774.3200992555,132.34941534775504,1.0416045201425638e-42,6.629165721519186e-41
Peroxiredoxin-5,Third,group,2,323,449638.9142679861,2437498.5857320093,29.791477656374564,1.3366574199785411e-12,1.8310749562169042e-11
Peroxiredoxin-6,Third,group,2,323,1400200.9112903092,1486936.5887096778,152.07941541718088,2.8822679513631697e-47,1.3224259277090574e-44
Persephin,Third,group,2,323,282728.4949131482,2604408.505086849,17.532062208862584,5.909307177848026e-8,6.998637057061717e-7
Phosphoglycerate mutase 1,Third,group,2,323,912006.819975175,1975130.6800248134,74.57182601413511,2.3617358853513204e-27,5.233389778417614e-26
PlGF,Third,group,2,323,1198850.8444168654,1688286.6555831267,114.68100558222456,2.3284305974180132e-38,9.242943492965e-37
Plasmin,Third,group,2,323,346977.67444168637,2540159.8255583113,22.060381342349505,1.0460740489637221e-9,1.3083579292992925e-8
Plasminogen,Third,group,2,323,111005.20545905549,2776132.2945409436,6.457667999788855,0.0017786460489159163,0.017160005196999846
Prekallikrein,Third,group,2,323,206078.94590570498,2681058.5540942936,12.413660161560509,6.396925136926194e-6,7.071354603229205e-5
Prolactin Receptor,Third,group,2,323,53406.46228287881,2833730.5377171207,3.043741648644343,0.04902549705080183,0.4351400746835547
Properdin,Third,group,2,323,205631.6526054563,2681505.8473945414,12.384650187523881,6.57161072618275e-6,7.256192882608626e-5
Protease nexin I,Third,group,2,323,1334857.81153845,1552279.6884615393,138.8793129008343,2.9933320909155664e-44,2.6173258030762406e-42
Protein C,Third,group,2,323,1313734.8444168598,1573402.6555831267,134.84671366255583,2.6554883762424987e-43,1.8608891132779964e-41
Protein S,Third,group,2,323,709145.0944168651,2177992.405583126,52.583715376941726,1.700616108134114e-20,2.9659715678084534e-19
Protein disulfide isomerase A3,Third,group,2,323,1401344.3196029628,1485793.1803970227,152.32073386916724,2.5455358609276185e-47,1.3224259277090574e-44
Protein disulfide-isomerase,Third,group,2,323,1292723.533622815,1594413.966377171,130.9414337071213,2.2624552530881445e-42,1.3430373953820975e-40
Proteinase-3,Third,group,2,323,97711.71290322253,2789425.787096776,5.657236592157077,0.0038472111586205157,0.03604226969968584
Prothrombin,Third,group,2,323,1185402.0054590427,1701735.4945409428,112.4983433064482,8.386316393941131e-38,3.204522980451347e-36
RAC1,Third,group,2,323,1155532.5119106579,1731604.4880893296,107.7720125797826,1.393097837595884e-36,4.907788952951837e-35
RAD51,Third,group,2,323,1064853.5147642568,1822283.9852357316,94.37269055085333,5.2966029476860344e-33,1.4836109934090656e-31
RAN,Third,group,2,323,1355784.438461523,1531353.0615384611,142.98413103478597,3.343258446269109e-45,3.795156587738072e-43
RANK,Third,group,2,323,481442.27965260204,2405695.2203473933,32.32035692063575,1.6027350515145009e-13,2.25771114512979e-12
RANTES,Third,group,2,323,1398188.6687344762,1488948.831265509,151.65562795646667,3.5858105639418444e-47,1.338566211380156e-44
RAP,Third,group,2,323,1300498.821960286,1586638.6780397024,132.37453659334693,1.0273228612790261e-42,6.567937380038503e-41
RASA1,Third,group,2,323,630496.2191066928,2256641.2808933007,45.12243051116347,5.2324166488766654e-18,8.442917605148669e-17
RBM39,Third,group,2,323,657847.6179900668,2229289.882009926,47.65750347801684,7.301313169115859e-19,1.2123899425061587e-17
RBP,Third,group,2,323,1401798.794168719,1485338.705831266,152.41675475732603,2.422824454229152e-47,1.3224259277090574e-44
RELT,Third,group,2,323,1252371.4790322427,1634766.0209677434,123.72290056773701,1.2811020615157872e-40,6.409259620143693e-39
RET,Third,group,2,323,868613.1574441607,2018524.342555831,69.4968210042044,7.897571195353257e-26,1.6308783052425919e-24
RGM-C,Third,group,2,323,7613.5421836231835,2879523.957816376,0.42701053391741,0.6528244558104412,1
RGMA,Third,group,2,323,27422.16451612953,2859715.33548387,1.5486435011216166,0.21410996050828085,1
RGMB,Third,group,2,323,786710.3728287751,2100427.1271712156,60.4894707215855,4.8661374991040735e-23,9.188552924596639e-22
ROBO2,Third,group,2,323,1132060.2879652514,1755077.2120347403,104.1707653958014,1.2255885441824303e-35,4.1017818475433666e-34
ROBO3,Third,group,2,323,1060406.2451612824,1826731.2548387093,93.74975554828839,7.851659917947423e-33,2.1866766222893157e-31
ROR1,Third,group,2,323,1220446.0007444064,1666691.499255583,118.25945545906724,2.911535310102253e-39,1.25006257716634e-37
RPS6KA3,Third,group,2,323,969299.9806451509,1917837.5193548407,81.6241966769179,2.035220135711067e-29,4.913729007814596e-28
RS3,Third,group,2,323,801680.0284119018,2085457.4715880898,62.082936886710456,1.5329218801341648e-23,2.931634611204363e-22
RS7,Third,group,2,323,1398929.22282877,1488208.277171216,151.81145875380307,3.3089793417471978e-47,1.333571268103691e-44
RSK-like protein kinase,Third,group,2,323,594134.7513647592,2293002.7486352343,41.845899400913694,6.915807358850807e-17,1.0800096059156504e-15
RSPO2,Third,group,2,323,404080.20297766523,2483057.297022331,26.2816942883884,2.6598837754606876e-11,3.498099532102202e-10
RTN4,Third,group,2,323,71244.05322580552,2815893.4467741936,4.086061782326471,0.017681660012893955,0.16008628044795734
RUXF,Third,group,2,323,923944.6674937883,1963192.8325062038,76.00733933495312,8.87200915584838e-28,2.0025316533492163e-26
Rab GDP dissociation inhibitor beta,Third,group,2,323,1366406.3460297633,1520731.1539702236,145.11087269283868,1.086359405039173e-45,1.4432997470442338e-43
Rb,Third,group,2,323,824707.3336228204,2062430.1663771712,64.57926990761833,2.5512511992868638e-24,5.010211310136907e-23
Renin,Third,group,2,323,1007.311290322803,2886130.188709677,0.05636640163480065,0.94520204748491,1
SAA,Third,group,2,323,54030.951612902805,2833106.5483870963,3.08001077137447,0.047311160523544275,0.42030835141985645
SAP,Third,group,2,323,249729.45707195625,2637408.042928041,15.292024086020934,4.514837920018146e-7,5.188817235583912e-6
SARP-2,Third,group,2,323,966875.3776674857,1920262.1223325063,81.3172179346151,2.495900193740561e-29,5.996139297187492e-28
SBDS,Third,group,2,323,204604.48449131334,2682533.015508685,12.318068055196363,6.990910026469108e-6,7.714783319070791e-5
SCF sR,Third,group,2,323,548337.0993796499,2338800.4006203464,37.8640441169433,1.6861617817496567e-15,2.527466060559678e-14
SCGF-alpha,Third,group,2,323,116430.10186103964,2770707.3981389594,6.786520100674612,0.0012968694575229453,0.012643894451347584
SCGF-beta,Third,group,2,323,96915.61861041933,2790221.8813895797,5.609543997192013,0.004028659064757582,0.037705753421940595
SDF-1,Third,group,2,323,55278.623449129984,2831858.8765508696,3.152522098102555,0.04406243328792058,0.3925248045531846
SE6L2,Third,group,2,323,961139.4645161212,1925998.035483871,80.59407157201822,4.0403789714646504e-29,9.599661183671272e-28
SEPR,Third,group,2,323,1252674.282878398,1634463.2171215895,123.77574151906501,1.2433429244068718e-40,6.252583238056411e-39
SET,Third,group,2,323,1343322.62828783,1543814.871712158,140.52630820163128,1.237747441911627e-44,1.201317769997844e-42
SGTA,Third,group,2,323,1333598.8751860913,1553538.6248138957,138.63589543411223,3.4120541408197554e-44,2.9700715391124306e-42
SH21A,Third,group,2,323,241579.1344913114,2645558.365508686,14.747370811773797,7.431141883906347e-7,8.485207976082824e-6
SHBG,Third,group,2,323,483908.8759615347,2403228.124038462,32.51929464626101,1.3580265275116137e-13,1.919966166710676e-12
SHC1,Third,group,2,323,1388502.671960283,1498634.828039702,149.63163629054873,1.0218310973871187e-46,1.9446202466174298e-44
SHP-2,Third,group,2,323,1291455.0879652463,1595682.4120347397,130.70896510066095,2.572509389064983e-42,1.517808323192346e-40
SIG14,Third,group,2,323,1040343.0284118995,1846794.4715880894,90.97677173791978,4.5824987141206265e-32,1.2235558572907618e-30
SIRT2,Third,group,2,323,1377637.529032245,1509499.9709677428,147.3921597998242,3.2813388277666795e-46,4.825396510141047e-44
SKP1,Third,group,2,323,1141461.094416862,1745676.405583126,105.6014540602926,5.148115909379024e-36,1.7718423259082625e-34
SLAF5,Third,group,2,323,156269.28796525905,2730868.2120347396,9.241562773029301,1.2504716102879404e-4,0.0013057207505943681
SLAF6,Third,group,2,323,1009079.4949131405,1878058.0050868487,86.77385788248644,6.894578707511038e-31,1.7540382322548802e-29
SLAF7,Third,group,2,323,741160.8602977581,2145976.6397022335,55.77762438024332,1.5557502244361378e-21,2.801411911548757e-20
SLIK5,Third,group,2,323,1335678.2799007338,1551459.220099256,139.03816446439896,2.748355269203875e-44,2.4360411276339095e-42
SLPI,Third,group,2,323,151076.59168734355,2736060.9083126555,8.917516961474702,1.699473488937095e-4,0.0017631792497312332
SMAC,Third,group,2,323,33268.14937965339,2853869.350620346,1.8826391347053553,0.15385410197917115,1
SNAA,Third,group,2,323,1400891.2413151232,1486246.2586848638,152.2250664385787,2.6740162105585716e-47,1.3224259277090574e-44
SOD,Third,group,2,323,419813.01997518167,2467324.4800248137,27.47907835993666,9.528975406680068e-12,1.2677883997308685e-10
SORC2,Third,group,2,323,1101943.5038461406,1785193.9961538464,99.68881603599957,1.912929269282489e-34,5.9317172142723556e-33
SP-D,Third,group,2,323,1129498.347518603,1757639.1524813895,103.78352283898948,1.5511488004307588e-35,5.164648461426634e-34
SPARCL1,Third,group,2,323,925947.4260545801,1961190.0739454096,76.24988077110633,7.523732471022544e-28,1.700184451453439e-26
SPHK2,Third,group,2,323,6264.590570719447,2880872.9094292806,0.3511891738992475,0.7041190105411481,1
SPINT2,Third,group,2,323,1005879.7926798875,1881257.7073200995,86.35158590218641,9.076181322132324e-31,2.297014089382545e-29
SPTA2,Third,group,2,323,1309951.516129017,1577185.983870968,134.13584194782197,3.913756172277279e-43,2.6378927681623796e-41
SRCN1,Third,group,2,323,8951.694913151674,2878185.8050868483,0.5022951353310464,0.6056120766834527,1
SREC-I,Third,group,2,323,172453.05260545714,2714684.447394541,10.259449499742741,4.788282657793064e-5,5.112599344127775e-4
SREC-II,Third,group,2,323,56368.149007443804,2830769.3509925553,3.2158946688857646,0.041407429395731984,0.37006184400354936
SSRP1,Third,group,2,323,1188490.5142679769,1698646.98573201,112.99653174939328,6.25402941467028e-38,2.4135027275009075e-36
ST4S6,Third,group,2,323,830062.2997518531,2057075.2002481385,65.16779814065798,1.6765101045880515e-24,3.330945071582703e-23
STAB2,Third,group,2,323,391651.3152605416,2495486.1847394546,25.34643862241272,5.95749811569177e-11,7.750878872872982e-10
STK16,Third,group,2,323,723657.1018610345,2163480.398138958,54.019727680957985,5.777071887680549e-21,1.0259908065968866e-19
STRATIFIN,Third,group,2,323,907354.8610421764,1979782.638957817,74.0171204529053,3.453282322962006e-27,7.600100931434718e-26
STX1a,Third,group,2,323,1272628.0057071834,1614509.4942928045,127.30146440652375,1.710257099506488e-41,9.512437896544757e-40
Secretin,Third,group,2,323,1314876.5900744265,1572260.9099255577,135.0619149509188,2.361726570620589e-43,1.6610258567895033e-41
Semaphorin 3A,Third,group,2,323,32631.888461537194,2854505.6115384623,1.8462216242405334,0.1594940554856129,1
Semaphorin 3E,Third,group,2,323,1063447.9266749278,1823689.5733250624,94.17547957181193,5.998970981259737e-33,1.6755130548666345e-31
Semaphorin-6A,Third,group,2,323,842804.9728287763,2044332.5271712167,66.58065715962053,6.145786574238039e-25,1.2349694301870418e-23
Sialoadhesin,Third,group,2,323,116815.28784119012,2770322.212158809,6.809918681499107,0.00126807478058192,0.012388047381482822
Siglec-3,Third,group,2,323,1226851.3975185952,1660286.1024813903,119.3387696271908,1.5633189528077133e-39,6.850144397807977e-38
Siglec-6,Third,group,2,323,523326.8169975118,2363810.6830024817,35.75467424393962,9.396228734195415e-15,1.3693208310260153e-13
Siglec-7,Third,group,2,323,1385722.583622813,1501414.9163771712,149.05553076233383,1.3783872802233721e-46,2.367819935800838e-44
Siglec-9,Third,group,2,323,206997.2605459015,2680140.239454097,12.473249379283327,6.05261896015163e-6,6.702198362468555e-5
Soggy-1,Third,group,2,323,1393009.3764267876,1494128.1235732012,150.57009552494662,6.282611474621809e-47,1.5655937173788152e-44
Somatostatin-28,Third,group,2,323,1092444.5460297703,1794692.9539702232,98.30639485908137,4.507279098522684e-34,1.3597650309933028e-32
Sonic Hedgehog,Third,group,2,323,796969.8636476332,2090167.6363523575,61.579095734020306,2.2067578625740718e-23,4.2037449451366657e-22
Sorting nexin 4,Third,group,2,323,1226180.4744416752,1660957.0255583127,119.22532827468281,1.6687255722284488e-39,7.295546176954213e-38
Sphingosine kinase 1,Third,group,2,323,649108.7362282816,2238028.763771713,46.84080142213965,1.3734368426431725e-18,2.2631808634682835e-17
Spondin-1,Third,group,2,323,1294193.1104218243,1592944.3895781636,131.21122664456246,1.949410218534986e-42,1.1751768456505965e-40
Stanniocalcin-1,Third,group,2,323,1076777.2884615296,1810360.211538461,96.05797287091036,1.8346398960814184e-33,5.307428751090253e-32
Stress-induced-phosphoprotein 1,Third,group,2,323,1401084.0615384497,1486053.4384615377,152.26577327711362,2.618568396281214e-47,1.3224259277090574e-44
Survivin,Third,group,2,323,626634.6636476363,2260502.8363523576,44.76946303787712,6.8963701800186854e-18,1.1100156884780411e-16
TACI,Third,group,2,323,65659.30570719484,2821478.194292805,3.7583058033768793,0.024349538269645976,0.2190257365148319
TAFI,Third,group,2,323,358615.69010545686,2528521.30989454,22.905258391690943,4.982817126686869e-10,6.292988534500849e-9
TAJ,Third,group,2,323,1401988.0799007313,1485149.420099256,152.45676417450028,2.3734669922820975e-47,1.3224259277090574e-44
TAK1-TAB1,Third,group,2,323,182145.35744416714,2704992.1425558305,10.874883798900294,2.6872882315220705e-5,2.897994818220973e-4
TARC,Third,group,2,323,1045244.4384615261,1841893.0615384618,91.64863060537213,2.983365707783073e-32,8.009843959057165e-31
TBK1,Third,group,2,323,590355.1152605396,2296782.384739454,41.51126887251564,9.023178151847277e-17,1.401216938270271e-15
TBP,Third,group,2,323,963790.1251860925,1923347.3748138954,80.92771345197845,3.2346493776574625e-29,7.723115427770284e-28
TCCR,Third,group,2,323,1325245.4297766623,1561891.5702233247,137.03072670936345,8.112101842520084e-44,6.248686163233221e-42
TCP2L,Third,group,2,323,11965.715136476327,2875171.7848635237,0.6721208815120087,0.5113371334744174,1
TCPTP,Third,group,2,323,1071373.9490074322,1815763.5509925561,95.291533234114155,2.9687932208881068e-33,8.512304298798809e-32
TCTP,Third,group,2,323,1266379.8636476288,1620757.6363523572,126.18811313416435,3.1913418513722877e-41,1.706563929661711e-39
TEC,Third,group,2,323,1265416.512282869,1621720.9877171216,126.01721768512432,3.5127733952350644e-41,1.8579752740579613e-39
TECK,Third,group,2,323,159750.67196029425,2727386.828039704,9.4595065343668,1.0176590029044687e-4,0.0010692295218583281
TF,Third,group,2,323,1270531.1074441536,1616606.3925558324,126.92686036446202,2.1090996447852222e-41,1.1565108086115149e-39
TFF3,Third,group,2,323,500155.9207195984,2386981.579280398,33.83988460462539,4.540758181974319e-14,6.518557917791275e-13
TFPI,Third,group,2,323,173851.83734491188,2713285.6626550867,10.347996938784705,4.405857504657319e-5,4.7120476883066555e-4
TGF-b R II,Third,group,2,323,1253492.980645149,1633644.5193548389,123.91870690089856,1.1467003098529968e-40,5.7815603033942946e-39
TGF-b R III,Third,group,2,323,753338.3225806388,2133799.177419355,57.01761458354079,6.205849334630287e-22,1.1343121143122315e-20
TGF-b1,Third,group,2,323,1279171.1475185954,1607966.3524813906,128.47665624685018,8.876310294756034e-42,5.008756195455802e-40
TGF-b2,Third,group,2,323,158485.59999999776,2728651.900000001,9.380245387841386,1.0968009737626092e-4,0.0011489688842222963
TGF-b3,Third,group,2,323,880233.791066987,2006903.7089330023,70.83436869669173,3.108418381269834e-26,6.54431818911264e-25
TGM3,Third,group,2,323,257355.58362282533,2629781.916377172,15.804704753747803,2.82840187426105e-7,3.2699889093902695e-6
TIG2,Third,group,2,323,500146.89900744054,2386990.6009925553,33.83914631088804,4.543530688210933e-14,6.518557917791275e-13
