"target","mean_log2rfu_Second_Control","mean_log2rfu_Second_PPROM","mean_log2rfu_Second_sPTD","mean_log2rfu_Third_Control","mean_log2rfu_Third_PPROM","mean_log2rfu_Third_sPTD","median_log2rfu_Second_Control","median_log2rfu_Second_PPROM","median_log2rfu_Second_sPTD","median_log2rfu_Third_Control","median_log2rfu_Third_PPROM","median_log2rfu_Third_sPTD","sd_log2rfu_Second_Control","sd_log2rfu_Second_PPROM","sd_log2rfu_Second_sPTD","sd_log2rfu_Third_Control","sd_log2rfu_Third_PPROM","sd_log2rfu_Third_sPTD","se_log2rfu_Second_Control","se_log2rfu_Second_PPROM","se_log2rfu_Second_sPTD","se_log2rfu_Third_Control","se_log2rfu_Third_PPROM","se_log2rfu_Third_sPTD","iqr_25_Second_Control","iqr_25_Second_PPROM","iqr_25_Second_sPTD","iqr_25_Third_Control","iqr_25_Third_PPROM","iqr_25_Third_sPTD","iqr_75_Second_Control","iqr_75_Second_PPROM","iqr_75_Second_sPTD","iqr_75_Third_Control","iqr_75_Third_PPROM","iqr_75_Third_sPTD"
"CBG",1.03037408946352,1.03770341233365,1.03546769922501,1.03637116025526,1.02677549281245,1.0319649598656,1.02903170194197,1.03765697709857,1.03450426956056,1.03421051921482,1.0269121425781,1.03152006403349,0.00924308205068791,0.00127917075579979,0.00383922643366076,0.00933260483412066,0.00145367747013686,0.00362239040353793,0.000528391831349699,0.000639585377899897,0.000487582244657405,0.00057878358181306,0.000726838735068431,0.000460044041293589,1.02656169584881,1.03664803036605,1.03359991456771,1.03237981455752,1.02623217436588,1.03026896252592,1.0311592973451,1.03871235906617,1.03549509757727,1.03693761612483,1.02745546102467,1.03257174888079
"CBPE",1.05482035934719,1.04385018894181,1.05496412325042,1.05999990826333,1.0331907184301,1.04989853783819,1.05391937128836,1.04372451742422,1.0547178097966,1.05856109002623,1.03390132122882,1.04890778512679,0.00877343856863989,0.00205054902633338,0.0062116526954203,0.00891883362701701,0.00357032124946342,0.00659149494438041,0.000501544100452153,0.00102527451316669,0.000788880681199454,0.000553122580886181,0.00178516062473171,0.000837120695057425,1.04915174791722,1.04315187063476,1.05130041004803,1.05431400762695,1.03121492248343,1.04704741408129,1.05864932940606,1.04442283573127,1.05739453032097,1.06350760367999,1.03587711717549,1.05183934603249
"CBX5",0.978539855988641,0.977725370161193,0.980907731339992,0.976537459134926,0.969819938994167,0.973186809864751,0.978453147449264,0.97752916194888,0.980700847867895,0.975765660221852,0.969673202873107,0.973052630132291,0.00448306901952452,0.000632826703171706,0.00109452576519208,0.00391709981138697,0.00108459384517662,0.00107712815940651,0.000256279997981557,0.000316413351585853,0.000139004911184375,0.000242928217732411,0.000542296922588311,0.000136795413040108,0.976041491291006,0.97732674236558,0.980322499182081,0.974379187628369,0.969252466679391,0.972607453642698,0.981176598269004,0.977927789744493,0.981359540988743,0.978617263988977,0.970240675187882,0.973764512553923
"CCL28",0.994793718927533,0.982728584762274,1.00520622591848,1.00150828712263,1.00961778201781,1.00065413631672,0.996353170716419,0.983382993728373,1.00551972681056,1.00232428616202,1.00967725200937,1.00116716493518,0.012550014027369,0.0034679296571757,0.00511434032396175,0.00979997739998605,0.00453863523325246,0.00439002384023117,0.000717436549737473,0.00173396482858785,0.000649521870665337,0.000607768797893756,0.00226931761662623,0.000557533585243222,0.988685403198001,0.980626432915784,1.00296914789853,0.997475092814444,1.00664840648246,0.998762609627559,1.0036941619603,0.985485145574863,1.00899680204801,1.00722811782442,1.01264662754472,1.00295346756689
"CD109",1.0477480462451,1.04336734359718,1.04737049178737,1.04948016514811,1.04757413332229,1.04543722676449,1.04773697948589,1.04427442316539,1.04752618981384,1.05061093938845,1.04663356339537,1.04540338583083,0.0102966755171111,0.00445857786269539,0.00592655232743305,0.010556741460755,0.00378341339159501,0.00529250799819921,0.000588621760952022,0.00222928893134769,0.000752672898257272,0.000654701312605819,0.00189170669579751,0.000672149187920823,1.04187689644121,1.04130875618468,1.04491865900103,1.04303533730343,1.04571250927313,1.04198939971992,1.05372589762119,1.04633301057789,1.05076392557903,1.05681429988074,1.04849518744452,1.04934185839734
"CD22",1.00260353438771,1.00510584842817,1.00784316093766,1.00360164171488,1.01723473535443,1.00691153517351,1.00258595335248,1.00522427347675,1.00769735485003,1.00343617308968,1.01680677378322,1.0068668372855,0.00554277747720235,0.000909880362088437,0.00128828063642234,0.0046875857796151,0.00125620729393039,0.00126362149053693,0.000316859498366656,0.000454940181044219,0.000163611804437523,0.000290711729019353,0.000628103646965197,0.00016048008977836,0.999773790930397,1.00454171106877,1.00727902504545,1.00097490049059,1.01646390290172,1.00615838865292,1.00530458882605,1.00578841083615,1.00827565683439,1.00611504208579,1.01757760623593,1.00734484231053
"CD226",1.01614433432469,1.01243652196788,1.00215581852812,1.01674110148929,1.01453430035901,1.00155605519124,1.01566809881954,1.01288242143935,1.00101524505992,1.01706536130217,1.01429061324017,1.00087077041931,0.00835468121603899,0.00290590093212212,0.00328991397777484,0.00889084085599185,0.00192377977299981,0.00304148075549717,0.000477605335955794,0.00145295046606106,0.000417819492997107,0.00055138654292392,0.000961889886499903,0.000386268442216776,1.01152714083029,1.01082855902342,1.0001475977087,1.01042612649344,1.01371524908445,0.999541634912388,1.02140813375971,1.0144903843838,1.00330780278718,1.02260232757026,1.01510966451473,1.00351111813708
"CD23",1.01188127710494,0.998772167013104,1.00232701692173,1.00825037847923,0.989002648649457,0.991021376596309,1.0119861391545,0.998371214959914,1.00230531787183,1.00870341679036,0.988136495831745,0.991044498517289,0.00982262039898725,0.0019154717314374,0.00322658936478176,0.00933801409497534,0.00179009909595967,0.0037439107176066,0.000561521833606086,0.000957735865718702,0.000409777259104747,0.000579119049930277,0.000895049547979835,0.000475477136613413,1.00640180353199,0.99730039535382,1.00055536205622,1.00289182614797,0.98811430062959,0.989007907837386,1.01742021495397,0.999842986619198,1.0049672188653,1.01387607798879,0.989024843851612,0.9933855320853
"CD27",1.00049591669859,1.00539544226915,1.00895145936107,0.996489269175159,1.0083879285785,1.01193114423007,1.000181423011,1.00535637164278,1.00876234050039,0.996117019257676,1.00856928400305,1.01153321668068,0.00565655830044855,0.00148152276246253,0.0020493247831953,0.00545900443095121,0.0011602613727715,0.00299333313422791,0.000323363915101013,0.000740761381231265,0.00026026450773044,0.000338553082857173,0.000580130686385752,0.000380153688200823,0.997136426787731,1.00423467027568,1.00746170588567,0.992695115677671,1.00769597956774,1.01038708382414,1.0035687211134,1.00651714363624,1.01041630190389,1.0000757970404,1.00926123301381,1.01331739836263
"CD30",1.00038436822861,0.999976789645178,0.99803069906941,1.00289049951806,1.00773116195275,0.998841892788174,1.00048418171165,1.00009789153193,0.997892365864993,1.00246951281613,1.00741131917989,0.998739968417913,0.00545944637194336,0.000888987958144811,0.00143911069179494,0.00498622756803291,0.000664167731771598,0.00175461947849606,0.000312095776149897,0.000444493979072405,0.00018276724062529,0.000309232706501178,0.000332083865885799,0.000222836896606008,0.996986647263873,0.999707105431763,0.997183365364685,0.999790537653787,1.00738971396413,0.997818079112888,1.00348322036004,1.00036757574534,0.998626712611711,1.00570713015025,1.00775276716851,0.999566431128732
"CD30 Ligand",1.00487263441184,1.01098824750482,0.995904230964077,1.00933324872598,1.00543684357214,0.995748686227239,1.00465715287809,1.01092027058805,0.995895223991336,1.00914099750255,1.00544701125108,0.995936758783191,0.00422789835236727,0.000701012948800124,0.00186945337341057,0.00369741578403455,0.00169234666198048,0.00215474664361781,0.000241692861852444,0.000350506474400062,0.000237420815844077,0.000229303992719338,0.00084617333099024,0.000273653097392696,1.00212660481432,1.0103928614928,0.995009466954905,1.00716495065041,1.00488473876299,0.99447407076214,1.00737091515458,1.01151565660007,0.997306349978746,1.01106862105755,1.00599911606022,0.997134086796396
"CD36 ANTIGEN",0.981809110841999,1.0175210588349,0.99912595131285,0.980695849301621,1.03137718166639,0.999713466462931,0.985027668054683,1.01814501336698,0.999681471285468,0.983692247224811,1.03080234436975,1.00073380218223,0.0151860861578119,0.00419933500822703,0.00481833738369484,0.0138449830415487,0.00371446870991482,0.00529373826873894,0.000868130763305657,0.00209966750411351,0.000611929459659011,0.000858629398475293,0.00185723435495741,0.000672305432435614,0.976849809575838,1.01570781175538,0.996625855270916,0.976499599271622,1.02939152181859,0.996752159847682,0.989968576635569,1.0199582604465,1.00208951841248,0.988560704128145,1.03278800421756,1.00306150057477
"CD39",1.00546510805933,1.00355062053666,1.01210164506237,0.973859258772233,0.969882668823557,0.970187718656355,1.00479655380879,1.00343566902369,1.01180774231573,0.973389314452784,0.969875382873071,0.97011292679893,0.00973804478375638,0.000632855861025657,0.00218923620488609,0.00763041342521499,0.000849571286573398,0.000852555161755256,0.000556686967489536,0.000316427930512829,0.000278033276053948,0.000473218152001237,0.000424785643286699,0.000108274613817585,0.999433367721283,1.00320257962915,1.01096247063495,0.970778957566188,0.969315923403736,0.969609130320763,1.01091260278544,1.0037837099312,1.01226008685842,0.978017042924118,0.970442128292892,0.970663612052559
"CD40 ligand, soluble",1.03369430278222,1.03064714052441,1.04079693600939,1.03699096328172,1.03337292854608,1.0425864572606,1.0328320893317,1.03074644242067,1.03969408480222,1.03647752346118,1.03387600867017,1.04121116829194,0.00731020691222801,0.00336431264325025,0.00461039953841681,0.00755642975049547,0.0029379084453085,0.00509504248940525,0.000417896714182031,0.00168215632162512,0.000585521326900554,0.000468629879272352,0.00146895422265425,0.000647071043225834,1.02919913620783,1.02852260099713,1.03822233001602,1.03314421148203,1.032068296151,1.0392314007535,1.03682219536709,1.03287098194796,1.04226686130621,1.03939219274248,1.03518064106525,1.04534555933372
"CD48",0.949325834591713,0.952102683070223,0.943510585999441,0.945302134914639,0.937433523807313,0.93088764197542,0.949438982871706,0.95206869913157,0.943494582381526,0.945198291665314,0.937236165508449,0.930827091219179,0.00321576585800409,0.00104896091264563,0.000935074228851588,0.00313046715277744,0.00115184138784011,0.00100467743249397,0.000183833098265763,0.000524480456322815,0.000118754545818757,0.000194143331217493,0.000575920693920056,0.00012759416152096,0.947370554306894,0.951335189879042,0.942722608639463,0.943231712924422,0.936755478293099,0.930164611266688,0.951273984167584,0.95283619232275,0.944106844416827,0.947241406575139,0.937914211022663,0.931572406806909
"CD5L",0.997176078674174,1.01757339040211,0.996630290886651,0.99096275398148,0.992318604795899,0.988953951176461,0.997144500546321,1.01712669586384,0.996526447792384,0.991086346236727,0.99251552758383,0.988703283471098,0.00648907641052132,0.00356946445904267,0.002611408827355,0.00559709479199527,0.0024833963233844,0.00265955557823063,0.000370955807762012,0.00178473222952133,0.000331649252723504,0.000347117083497887,0.0012416981616922,0.000337763896199355,0.992740843733603,1.01500474288274,0.994753090222755,0.987711266593432,0.991334212223639,0.987040354166792,1.00142548947377,1.01969534338321,0.998204789411065,0.994369430703713,0.993499920156089,0.991055239141232
"CD70",1.05314893593136,1.03547123195003,1.04515962123624,1.05794439633165,1.03609973457412,1.04617345404592,1.052179604174,1.03587216928615,1.04562295567415,1.05704925810621,1.03477091548365,1.04640773312,0.0106631353755928,0.00311041621490172,0.00354508935011959,0.00949939366733879,0.00399953075763999,0.00408753417574373,0.000609570876699065,0.00155520810745086,0.000450226797692211,0.000589127386143387,0.00199976537881999,0.000519117359437073,1.04867065926445,1.03361304892328,1.04257137128601,1.05372275643107,1.03425493522137,1.04349448186139,1.05532393879347,1.0377303523129,1.04772824267458,1.06068078704683,1.0366157148364,1.04930266290849
"CD97",0.826748809238659,0.833534267629395,0.833069829194023,0.850536104578614,0.845812263514719,0.845635302539935,0.827486628097685,0.834298129778472,0.832974258987184,0.850363662770102,0.846456512024918,0.845772486646171,0.00880661290132401,0.00316950678989525,0.00788041482623454,0.00331652759254157,0.00276723566098501,0.0039676317173977,0.000503440550824944,0.00158475339494762,0.00100081368374597,0.00020568230984934,0.0013836178304925,0.000503889731999492,0.822039137926664,0.832028014986961,0.827821959410965,0.848103783042801,0.845181655020421,0.842549119012002,0.831783375009223,0.835804382420905,0.838113685000442,0.852797430785149,0.847087120519216,0.847998451084074
"CDC37",1.00598559653072,1.00863965822279,1.0114121517596,0.994341081342303,1.00222862447299,1.00921495952691,1.00610179757136,1.00904190589319,1.01139911491464,0.995185362825784,1.00278194375609,1.0089250165589,0.00808962515608609,0.00279145625630401,0.00251054754652711,0.00826737521618961,0.00310355192025007,0.00344356565220116,0.000462453089534004,0.001395728128152,0.00031883985724896,0.000512720845344739,0.00155177596012503,0.000437333275163041,1.00036663348512,1.00706733311923,1.00987140890657,0.989827045629261,1.00036259395509,1.00671174974645,1.01014903272896,1.01061423099674,1.0128342081916,0.999936780413732,1.00464797427399,1.01206267594692
"CDK1/cyclin B",0.834002961690558,0.82793791391099,0.836906911847876,0.852719546839382,0.860869254652314,0.859399821008371,0.834151171714093,0.827788952825653,0.833207884857595,0.852003270447775,0.859181130009903,0.856074018759093,0.012751879684243,0.0087347926246462,0.0157176567240133,0.0107322250097843,0.0115125272086925,0.0154925775127112,0.000728976441251726,0.0043673963123231,0.00199614440009509,0.00066558434032013,0.00575626360434625,0.00196755931167462,0.826955066883706,0.821225731213534,0.827711661689179,0.845530274933724,0.853768282564653,0.849927659815572,0.841377096346474,0.834501135523109,0.84063420493578,0.859153957507384,0.866282102097564,0.864283058283245
"CDK2/cyclin A",0.835346583882491,0.826112377461665,0.830781653303227,0.855599074193099,0.834996257243815,0.844892890753964,0.83544194954807,0.826153127111148,0.829623220793507,0.854032788956082,0.834729347624245,0.844348286173983,0.0108023201106908,0.00307801098151913,0.0081980645061417,0.0119162739671983,0.00725976029096003,0.00973744581960962,0.000617527538413316,0.00153900549075956,0.00104115523343575,0.000739015939406867,0.00362988014548001,0.0012366568557479,0.829541056414584,0.824293732475961,0.825243415609279,0.84792503789795,0.831500565736593,0.838987261683155,0.840631307024298,0.827971772096852,0.834204163988679,0.861885909762191,0.838225039131466,0.85036446291497
"CDK5/p35",0.829145008371916,0.843953610680233,0.838214615373795,0.852392375747219,0.858895616838938,0.848055825924143,0.829870210321239,0.843458585012155,0.836440998317627,0.851910429484274,0.862140681424637,0.847197254496464,0.00790480164090146,0.00540472252755069,0.00781387487754051,0.00827134004329688,0.00912103802444853,0.00968352965097979,0.000451887432415594,0.00270236126377534,0.000992363101811242,0.00051296673348371,0.00456051901222427,0.00122980949548454,0.824939692562839,0.841782756553303,0.833943546109075,0.846775759560385,0.856071587300884,0.842046558373098,0.833755314569148,0.845629439139085,0.841489317146458,0.857178036623063,0.864964710962692,0.855046068983088
"CDK8/cyclin C",0.832043175564625,0.850042981650479,0.834320995007648,0.844616484648571,0.863194012090663,0.858889160408592,0.832425895954098,0.851888266441962,0.832824635124461,0.844294355002852,0.861239060437851,0.859588887790734,0.00586754682516076,0.00791264843603475,0.00864781722886784,0.00684620388714729,0.00843780119443476,0.00909050604447779,0.000335425326257497,0.00395632421801737,0.00109827388634065,0.000424583541042961,0.00421890059721738,0.00115449542214468,0.828952314492693,0.846912504206615,0.828686790675667,0.840088996664822,0.856675389446428,0.853168173210528,0.835065197886695,0.855018743885826,0.837577745376361,0.848997044662595,0.867757683082087,0.863823945169874
"CDON",1.00228910535404,0.988524290689484,0.992874856955055,1.00404433075387,0.965740831140437,0.983463237747808,1.00206563324205,0.988257942182183,0.992985784362323,1.00419948583205,0.966466852327225,0.983553196153296,0.00494250072248785,0.00142584654102947,0.00249104885020503,0.00525594364446993,0.00351230656690863,0.0024950745136252,0.000282543960324165,0.000712923270514734,0.000316363520339717,0.000325959787478833,0.00175615328345431,0.000316874780105339,0.9988082810009,0.987519404253433,0.991487617243201,1.00035568477252,0.963921689433409,0.982125719818966,1.00515943000862,0.989262828618234,0.994118697635623,1.00788488093714,0.968285994034253,0.985275559422012
"CFC1",1.02123690773464,1.02651446291122,1.013961379119,1.02181328505253,1.02371916667053,1.02954103754389,1.02078280611771,1.02583098389694,1.01381101332367,1.02143126571001,1.02275070420937,1.02893353600218,0.00588103110194378,0.00344137701890252,0.00268509755685025,0.0046937078562058,0.00487491034410456,0.00378102563541093,0.000336196171054149,0.00172068850945126,0.000341007730727883,0.000291091404091884,0.00243745517205228,0.000480190735888164,1.01756147455569,1.02465775560849,1.01197355595586,1.0186022050998,1.0212783512507,1.02718579451263,1.02405413418011,1.02768769119967,1.01571275510464,1.02434498645807,1.02519151962919,1.03103367215747
